point_id,cluster_id,borough
1068.0,537,Manhattan
1069.0,537,Manhattan
1070.0,537,Manhattan
1071.0,537,Manhattan
1072.0,537,Manhattan
1073.0,537,Manhattan
1074.0,537,Manhattan
1075.0,537,Manhattan
1076.0,537,Manhattan
1077.0,537,Manhattan
1078.0,537,Manhattan
4028.0,537,Manhattan
1978.0,538,Manhattan
3326.0,539,Manhattan
3513.0,540,Bronx
3327.0,541,Manhattan
3514.0,542,Bronx
3516.0,542,Bronx
2293.0,543,Manhattan
2294.0,544,Manhattan
2510.0,545,Manhattan
4204.0,546,Manhattan
1686.0,547,Manhattan
398.0,548,Manhattan
3635.0,549,Manhattan
2295.0,550,Manhattan
752.0,551,Manhattan
2253.0,552,Manhattan
2254.0,553,Manhattan
2256.0,554,Manhattan
2255.0,554,Manhattan
2273.0,555,Manhattan
2274.0,555,Manhattan
2264.0,555,Manhattan
2265.0,555,Manhattan
2267.0,555,Manhattan
2268.0,555,Manhattan
2269.0,555,Manhattan
2270.0,555,Manhattan
64.0,556,Bronx
1792.0,557,Bronx
733.0,558,Bronx
63.0,559,Bronx
1812.0,560,Bronx
1291.0,561,Bronx
3608.0,562,Bronx
1573.0,563,Bronx
770.0,564,Bronx
1546.0,565,Bronx
1545.0,566,Bronx
69.0,567,Bronx
66.0,568,Bronx
2913.0,569,Bronx
2751.0,570,
4323.0,571,Bronx
2299.0,572,Bronx
3195.0,573,Bronx
3087.0,574,Bronx
2752.0,575,Bronx
67.0,576,Bronx
3483.0,577,Bronx
2162.0,578,
2163.0,578,
2146.0,579,Bronx
2147.0,579,Bronx
2148.0,579,Bronx
2149.0,579,Bronx
2150.0,579,Bronx
2151.0,579,Bronx
2152.0,579,Bronx
2153.0,579,Bronx
2154.0,579,Bronx
2155.0,579,Bronx
2156.0,580,Bronx
2157.0,580,Bronx
2158.0,580,Bronx
2159.0,580,Bronx
2160.0,580,Bronx
2161.0,581,Bronx
1414.0,582,Bronx
3796.0,583,Bronx
3797.0,583,Bronx
2211.0,584,Bronx
951.0,585,Bronx
2137.0,586,Bronx
2199.0,587,Bronx
3804.0,588,Bronx
3805.0,588,Bronx
3806.0,588,Bronx
3808.0,589,Bronx
3809.0,589,Bronx
3807.0,589,Bronx
2138.0,590,Bronx
2139.0,590,Bronx
3484.0,591,Bronx
2140.0,592,Bronx
3603.0,593,Bronx
3604.0,593,Bronx
2141.0,594,Bronx
2142.0,594,Bronx
2143.0,595,Bronx
1280.0,596,Bronx
1279.0,596,Bronx
1044.0,597,Bronx
3789.0,598,Bronx
4162.0,599,Bronx
3790.0,600,Bronx
4161.0,601,Bronx
3791.0,602,Bronx
3792.0,603,Bronx
3793.0,603,Bronx
3794.0,603,Bronx
4163.0,603,Bronx
1415.0,604,Bronx
3798.0,605,Bronx
3799.0,605,Bronx
2830.0,606,Bronx
2831.0,606,Bronx
2816.0,607,Bronx
2832.0,608,Bronx
4234.0,609,Bronx
2144.0,610,Bronx
2145.0,610,Bronx
3795.0,611,Bronx
2837.0,612,Bronx
2840.0,613,Bronx
2838.0,613,Bronx
2839.0,613,Bronx
4147.0,614,Bronx
2835.0,615,Bronx
2834.0,615,Bronx
2819.0,615,Bronx
2820.0,616,Bronx
2836.0,617,Bronx
2826.0,618,Bronx
2828.0,618,Bronx
2843.0,619,Bronx
2841.0,620,Bronx
68.0,621,Bronx
2829.0,622,Bronx
4237.0,623,Bronx
4277.0,624,Bronx
4278.0,624,Bronx
2766.0,625,Bronx
70.0,626,Staten Island
3669.0,627,Staten Island
2880.0,628,Staten Island
1142.0,629,Staten Island
72.0,630,Staten Island
4327.0,631,Staten Island
3145.0,632,Staten Island
80.0,633,Staten Island
4305.0,634,Staten Island
2987.0,635,Staten Island
1566.0,636,Staten Island
73.0,637,Staten Island
3355.0,638,Staten Island
1531.0,639,Staten Island
724.0,640,Staten Island
74.0,641,Staten Island
523.0,642,Staten Island
1540.0,643,Staten Island
1848.0,644,Staten Island
2386.0,645,Staten Island
2387.0,646,Staten Island
2406.0,647,Staten Island
2407.0,648,Staten Island
1484.0,649,Staten Island
78.0,650,Staten Island
77.0,651,Staten Island
