park_id,park_name,borough,category,medium_vegetation_pixel_count,medium_vegetation_total_area_m2,geometry_area_m2,processing_id,shape_id,point_name,point_id,unique_id,fid,source_id,feature_co,sub_featur,name,status,shape_area,shape_len,fid_2,acquisitio,acres,address,class,communityb,councildis,department,eapply,gisobjid,gispropnum,globalid,jurisdicti,location,mapped,name311,nys_assemb,nys_senate,objectid,omppropid,parentid,permit,permitdist,permitpare,pip_ratabl,precinct,retired,signname,subcategor,typecatego,url,us_congres,waterfront,zipcode,GIS_LOC_ID,UNIT_CODE,GROUP_CODE,UNIT_NAME,UNIT_TYPE,META_MIDF,LANDS_CODE,DATE_EDIT,GIS_NOTES,fid_3,UID,Name_2,Category,Label,Descriptio,Region,County,Source,Original,Updated,Acreage,Total_acre,MID,MasterArea,WebAreaID,created_us,created_da,last_edite,last_edi_1,GlobalID_2,boro_name
70.0,Frederick Dougless Memorial Park-Oceanview Cemetery,Staten Island,medium_vegetation,711405,59283.75,3964251.723847625,70.0_medium_vegetation_Staten Island,91.0,91.0,91.0,70.0,50.0,17250000016.0,2500.0,250000.0,Frederick Dougless Memorial Park-Oceanview Cemetery,Unchanged,3964257.85732,11632.5483095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
71.0,Woodrow United Methodist Church Cemetery,Staten Island,medium_vegetation,22315,1859.5833333333333,103597.54532576303,71.0_medium_vegetation_Staten Island,92.0,92.0,92.0,71.0,51.0,17250000017.0,2500.0,250000.0,Woodrow United Methodist Church Cemetery,Unchanged,103597.835774,1383.49294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
72.0,Resurrection Cemetery,Staten Island,medium_vegetation,350293,29191.083333333332,2457267.9946634695,72.0_medium_vegetation_Staten Island,93.0,93.0,93.0,72.0,52.0,17250000018.0,2500.0,250000.0,Resurrection Cemetery,Unchanged,2457276.1884,7663.65274761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
73.0,Rossville AME Zion Church Cemetery,Staten Island,medium_vegetation,11414,951.1666666666666,61753.7710009283,73.0_medium_vegetation_Staten Island,94.0,94.0,94.0,73.0,53.0,17250000019.0,2500.0,250000.0,Rossville AME Zion Church Cemetery,Unchanged,61753.9649541,1504.98301408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
74.0,Bethel United Methodist Church Cemetery,Staten Island,medium_vegetation,100340,8361.666666666666,342961.69807977136,74.0_medium_vegetation_Staten Island,95.0,95.0,95.0,74.0,54.0,17250000024.0,2500.0,250000.0,Bethel United Methodist Church Cemetery,Unchanged,342962.966774,3495.42849695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
75.0,St. Joseph's Cemetery,Staten Island,medium_vegetation,6078,506.5,74812.97360391557,75.0_medium_vegetation_Staten Island,96.0,96.0,96.0,75.0,55.0,17250000026.0,2500.0,250000.0,St. Joseph's Cemetery,Unchanged,74813.1934542,1177.86652731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
76.0,Moravian Cemetery,Staten Island,medium_vegetation,746109,62175.75,4364037.9559691185,76.0_medium_vegetation_Staten Island,97.0,97.0,97.0,76.0,56.0,17250000095.0,2500.0,250000.0,Moravian Cemetery,Unchanged,4366470.41626,10568.7666695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
77.0,Mt Richmond-United Hebrew Cemetery,Staten Island,medium_vegetation,186815,15567.916666666666,4131042.761715364,77.0_medium_vegetation_Staten Island,98.0,98.0,98.0,77.0,57.0,17250000006.0,2500.0,250000.0,Mt Richmond-United Hebrew Cemetery,Updated,4131049.36836,10611.0300745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
131.0,,Staten Island,medium_vegetation,52037,4336.416666666666,113056.51183006066,131.0_medium_vegetation_Staten Island,373.0,373.0,373.0,131.0,,,,,,,,,17.0,2003-07-14 00:00:00.0000000,42.6,,PARK,503.0,51.0,R-03,Fairview Park/CLOSED,100004235.0,R153,C109AFC8-2E7A-4438-94A2-1B44B0416BF5,DPR,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",False,Fairview Park,62.0,24.0,51994.0,R153,R-03,T,R-03,R-03,T,123.0,F,Fairview Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R153/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
131.0,,Staten Island,medium_vegetation,312820,26068.333333333332,1798687.35701604,131.0_medium_vegetation_Staten Island,374.0,374.0,374.0,131.0,,,,,,,,,17.0,2003-07-14 00:00:00.0000000,42.6,,PARK,503.0,51.0,R-03,Fairview Park/CLOSED,100004235.0,R153,C109AFC8-2E7A-4438-94A2-1B44B0416BF5,DPR,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",False,Fairview Park,62.0,24.0,51994.0,R153,R-03,T,R-03,R-03,T,123.0,F,Fairview Park,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R153/,11.0,F,10309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
158.0,,Staten Island,medium_vegetation,922,76.83333333333333,5263.985031003419,158.0_medium_vegetation_Staten Island,474.0,474.0,474.0,158.0,,,,,,,,,44.0,2003-03-04 00:00:00.0000000,0.124,,PARK,501.0,49.0,R-01,Richmond Terrace Cemetery,100004538.0,R154,FE9906A1-65CE-49D8-B543-C2921705632B,DPR,Richmond Ter. bet. Tompkins Ct. and Alaska St.,False,Richmond Terrace Cemetery,61.0,23.0,6120.0,R154,R-01,F,R-01,R-01,F,120.0,F,Richmond Terrace Cemetery,Cemetery,Cemetery,http://www.nycgovparks.org/parks/R154/,11.0,F,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,483,40.25,1459.1528320308717,170.0_medium_vegetation_Staten Island,489.0,489.0,489.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,2516,209.66666666666666,5742.757445032257,170.0_medium_vegetation_Staten Island,490.0,490.0,490.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,1654,137.83333333333331,3386.1407542887464,170.0_medium_vegetation_Staten Island,491.0,491.0,491.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,1901,158.41666666666666,2837.4165295712464,170.0_medium_vegetation_Staten Island,492.0,492.0,492.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,223,18.583333333333332,2907.706776428988,170.0_medium_vegetation_Staten Island,493.0,493.0,493.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,0,0.0,1753.461592270184,170.0_medium_vegetation_Staten Island,494.0,494.0,494.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,18771,1564.25,161083.0298130059,170.0_medium_vegetation_Staten Island,495.0,495.0,495.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,0,0.0,463.8344425129799,170.0_medium_vegetation_Staten Island,496.0,496.0,496.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,1624,135.33333333333331,97321.36647576092,170.0_medium_vegetation_Staten Island,497.0,497.0,497.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,122409,10200.75,1155927.0189341914,170.0_medium_vegetation_Staten Island,498.0,498.0,498.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,33090,2757.5,213923.420230721,170.0_medium_vegetation_Staten Island,499.0,499.0,499.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
170.0,,Staten Island,medium_vegetation,1394,116.16666666666666,4366.064409070568,170.0_medium_vegetation_Staten Island,500.0,500.0,500.0,170.0,,,,,,,,,56.0,1967-07-17 00:00:00.0000000,37.064,,PARK,502503.0,5051.0,R-02,Meredith Woods,100005016.0,R112,A7036B60-B3D0-4836-823A-D91368102DFC,DPR,"West Shore Exwy. Meredith Ave. to South Ave., and at Richmond Pkwy.",Part,Meredith Woods,,24.0,6091.0,R112,R-02,F,R-02,R-02,F,122.0,F,Meredith Woods,Undeveloped,Nature Area,http://www.nycgovparks.org/parks/R112/,11.0,F,1030910314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
173.0,,Staten Island,medium_vegetation,11541,961.75,69716.90022060351,173.0_medium_vegetation_Staten Island,503.0,503.0,503.0,173.0,,,,,,,,,59.0,1965-02-23 00:00:00.0000000,1.6,,PARK,503.0,51.0,R-03,Ida Court,100003817.0,R097,C3CE3189-A7F8-4EF4-85E7-7B99D501502E,DPR,"Drumgoole Rd. E., N. Railroad St., Ida Ct.",True,Ida Court,62.0,24.0,6079.0,R097,R-03,F,R-03,R-03,T,123.0,F,Ida Court,Neighborhood Park,Playground,http://www.nycgovparks.org/parks/R097/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
174.0,,Staten Island,medium_vegetation,2183,181.91666666666666,7963.951100623273,174.0_medium_vegetation_Staten Island,504.0,504.0,504.0,174.0,,,,,,,,,60.0,1965-02-23 00:00:00.0000000,0.184,,PARK,503.0,51.0,R-03,Park,100004755.0,R096,5A6BC13A-DA8B-45AF-BB38-BA32E3BCC71F,DPR,"Drumgoole Rd. W., Edgegrove Ave., Delmar Ave.",True,Park,62.0,24.0,6078.0,R096,R-03,F,R-03,R-03,F,123.0,F,Park,Neighborhood Park,Undeveloped,http://www.nycgovparks.org/parks/R096/,11.0,F,10312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
186.0,,Staten Island,medium_vegetation,13685,1140.4166666666665,86378.8314671077,186.0_medium_vegetation_Staten Island,516.0,516.0,516.0,186.0,,,,,,,,,72.0,1954-05-03 00:00:00.0000000,2.056,,PARK,501.0,49.0,R-01,Clove's Tail,100004303.0,R070,2F1C60A4-DE49-4976-B826-0B573FAA9C2B,DPR,Little Clove Rd. bet. Windsor Rd. and Victory Blvd.,True,Clove's Tail,63.0,24.0,6046.0,R070,R-01,F,R-01,R-01,T,120.0,F,Clove's Tail,Neighborhood Park,Undeveloped,http://www.nycgovparks.org/parks/R070/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
187.0,,Staten Island,medium_vegetation,12915,1076.25,46392.11335972534,187.0_medium_vegetation_Staten Island,517.0,517.0,517.0,187.0,,,,,,,,,73.0,1954-03-11 00:00:00.0000000,1.065,,PARK,503.0,51.0,R-03,Great Kills Park (P.S. 8),100004376.0,R071,3846A6D9-C4D1-4A27-9958-6FF516057FCB,DPR/DOE,"Hillcrest Ave., N/o Highmount Rd.",False,Great Kills Veterans Playground,64.0,24.0,6051.0,R071,R-03,T,R-03,R-03,T,122.0,F,Great Kills Veterans Playground,JOP,Jointly Operated Playground,http://www.nycgovparks.org/parks/R071/,11.0,F,10308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
193.0,,Staten Island,medium_vegetation,1887,157.25,49901.664954735425,193.0_medium_vegetation_Staten Island,523.0,523.0,523.0,193.0,,,,,,,,,79.0,1958-07-24 00:00:00.0000000,1.145,,PARK,502.0,49.0,R-02,Christopher J. Igneri Playground,100004234.0,R064,80D8309A-3675-4CF8-B5D0-BAFAB02CAAC6,DPR,"Schmidts La., Manor Rd. and Laguardia Ave.",True,Christopher J. Igneri Playground,63.0,24.0,6042.0,R064,R-02,T,R-02,R-02,T,122.0,F,Christopher J. Igneri Playground,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R064/,11.0,F,10314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
195.0,,Staten Island,medium_vegetation,3607,300.5833333333333,20833.687966683752,195.0_medium_vegetation_Staten Island,525.0,525.0,525.0,195.0,,,,,,,,,81.0,1938-05-05 00:00:00.0000000,1.02,,PARK,501.0,49.0,R-01,Kaltenmeier Playground,100004241.0,R042,8877D8BB-5DD2-4EAE-B294-BCC793C61925,DPR,Virginia Ave. and Anderson St.,False,Kaltenmeier Playground,63.0,23.0,6035.0,R042,R-01,T,R-01,R-01,T,120.0,F,Kaltenmeier Playground,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R042/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
195.0,,Staten Island,medium_vegetation,3178,264.8333333333333,10943.669567519073,195.0_medium_vegetation_Staten Island,526.0,526.0,526.0,195.0,,,,,,,,,81.0,1938-05-05 00:00:00.0000000,1.02,,PARK,501.0,49.0,R-01,Kaltenmeier Playground,100004241.0,R042,8877D8BB-5DD2-4EAE-B294-BCC793C61925,DPR,Virginia Ave. and Anderson St.,False,Kaltenmeier Playground,63.0,23.0,6035.0,R042,R-01,T,R-01,R-01,T,120.0,F,Kaltenmeier Playground,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R042/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
195.0,,Staten Island,medium_vegetation,5201,433.41666666666663,12575.417404994841,195.0_medium_vegetation_Staten Island,527.0,527.0,527.0,195.0,,,,,,,,,81.0,1938-05-05 00:00:00.0000000,1.02,,PARK,501.0,49.0,R-01,Kaltenmeier Playground,100004241.0,R042,8877D8BB-5DD2-4EAE-B294-BCC793C61925,DPR,Virginia Ave. and Anderson St.,False,Kaltenmeier Playground,63.0,23.0,6035.0,R042,R-01,T,R-01,R-01,T,120.0,F,Kaltenmeier Playground,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R042/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,656103,54675.25,7353116.461139049,196.0_medium_vegetation_Staten Island,528.0,528.0,528.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,8488,707.3333333333333,45097.90632752,196.0_medium_vegetation_Staten Island,529.0,529.0,529.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,8034,669.5,40955.131565276686,196.0_medium_vegetation_Staten Island,530.0,530.0,530.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,23532,1961.0,112444.05382099882,196.0_medium_vegetation_Staten Island,531.0,531.0,531.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,179670,14972.5,714796.305962472,196.0_medium_vegetation_Staten Island,532.0,532.0,532.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,25629,2135.75,99920.70139813231,196.0_medium_vegetation_Staten Island,533.0,533.0,533.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,11838,986.5,52234.599972497665,196.0_medium_vegetation_Staten Island,534.0,534.0,534.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,16271,1355.9166666666665,86727.91000072513,196.0_medium_vegetation_Staten Island,535.0,535.0,535.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,10100,841.6666666666666,59509.37444255448,196.0_medium_vegetation_Staten Island,536.0,536.0,536.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
196.0,,Staten Island,medium_vegetation,916804,76400.33333333333,4612988.983266219,196.0_medium_vegetation_Staten Island,537.0,537.0,537.0,196.0,,,,,,,,,82.0,1929-08-19 00:00:00.0000000,302.693,,PARK,503.0,51.0,R-03,Wolfe's Pond Park,100005020.0,R031,352B6D55-F8E3-48E5-8B9B-81A8BC76C213,DPR,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",True,Wolfe's Pond Park,62.0,24.0,6045.0,R031,R-03,T,R-03,R-03,F,123.0,F,Wolfe's Pond Park,Large Park,Community Park,http://www.nycgovparks.org/parks/R031/,11.0,T,1030910312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
199.0,,Staten Island,medium_vegetation,7585,632.0833333333333,101749.79863319414,199.0_medium_vegetation_Staten Island,540.0,540.0,540.0,199.0,,,,,,,,,85.0,1935-03-12 00:00:00.0000000,2.335,,PARK,501.0,49.0,R-01,De Matti Playground,100004884.0,R035,C735F1AB-4B61-4D7A-8369-676052014A67,DPR,"Tompkins Ave., bet. Chestnut St. and Shaughnessy La.",False,De Matti Park,63.0,23.0,6031.0,R035,R-01,T,R-01,R-01,T,120.0,F,De Matti Park,Neighborhood Plgd,Neighborhood Park,http://www.nycgovparks.org/parks/R035/,11.0,F,10305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staten Island
