shape_id,borough,total_vegetation_pixels,total_vegetation_area_m2,shape_geometry_area_m2,park_name,park_id,vegetation_categories_present
5656,Manhattan,1250.0,1250.0,2050.605562035784,,312.0,medium_vegetation
5657,Manhattan,1451.0,1451.0,2025.67148363158,,312.0,medium_vegetation
5658,Manhattan,1239.0,1239.0,2085.557584854866,,312.0,medium_vegetation
5659,Manhattan,1216.0,1216.0,2119.514134084935,,312.0,medium_vegetation
5660,Manhattan,1147.0,1147.0,2120.492639877869,,312.0,medium_vegetation
5661,Manhattan,1197.0,1197.0,2016.626187616016,,312.0,medium_vegetation
5662,Manhattan,1068.0,1068.0,2051.090027739158,,312.0,medium_vegetation
5663,Manhattan,1695.0,1695.0,2150.462426863672,,312.0,medium_vegetation
5664,Manhattan,1565.0,1565.0,2056.291090720572,,312.0,medium_vegetation
5665,Manhattan,1354.0,1354.0,1920.1036679965184,,312.0,medium_vegetation
5666,Manhattan,1358.0,1358.0,2121.3969647858607,,312.0,medium_vegetation
5667,Manhattan,1783.0,1783.0,1938.2723622430967,,312.0,medium_vegetation
5668,Manhattan,1083.0,1083.0,2171.1372138228908,,312.0,medium_vegetation
5669,Manhattan,586.0,586.0,2143.153442745413,,312.0,medium_vegetation
5670,Manhattan,1000.0,1000.0,2060.260024313812,,337.0,medium_vegetation
5671,Manhattan,735.0,735.0,4874.423379242933,,339.0,medium_vegetation
5672,Manhattan,442.0,442.0,2395.056649539782,,340.0,medium_vegetation
5673,Manhattan,821.0,821.0,6017.465448685013,,349.0,medium_vegetation
5674,Manhattan,19537.0,19537.0,51642.7764410642,,354.0,medium_vegetation
5675,Manhattan,116884.0,116884.0,739788.609589685,,354.0,medium_vegetation
5676,Manhattan,480.0,480.0,761.9895544366635,,354.0,medium_vegetation
5677,Manhattan,10947.0,10947.0,79803.55310560296,,357.0,medium_vegetation
5678,Manhattan,1683.0,1683.0,7849.323456118568,,359.0,medium_vegetation
5679,Manhattan,85.0,85.0,549.7301385805647,,374.0,medium_vegetation
5680,Manhattan,209.0,209.0,7198.030211602541,,379.0,medium_vegetation
5681,Manhattan,29355.0,29355.0,195586.98958956508,,386.0,medium_vegetation
5682,Manhattan,163.0,163.0,4218.839080039766,,396.0,medium_vegetation
5683,Manhattan,17396.0,17396.0,93849.96759236758,,397.0,medium_vegetation
5684,Manhattan,2322.0,2322.0,4707.464717569876,,402.0,medium_vegetation
5685,Manhattan,3307.0,3307.0,15305.057856851734,,404.0,medium_vegetation
5686,Manhattan,4665.0,4665.0,38521.85762110034,,409.0,medium_vegetation
5687,Manhattan,1352.0,1352.0,5430.217205904664,,426.0,medium_vegetation
5688,Manhattan,89.0,89.0,2004.88154725154,,437.0,medium_vegetation
5689,Manhattan,165.0,165.0,1656.847805872797,,449.0,medium_vegetation
5690,Manhattan,928.0,928.0,16764.597511486136,,457.0,medium_vegetation
5691,Manhattan,22486.0,22486.0,144561.8485062579,,467.0,medium_vegetation
5692,Manhattan,457.0,457.0,3476.71195223718,,486.0,medium_vegetation
5693,Manhattan,6330.0,6330.0,42231.97002582424,,553.0,medium_vegetation
5694,Manhattan,884.0,884.0,10753.898776364022,,555.0,medium_vegetation
5695,Manhattan,1106.0,1106.0,2790.006532665981,,557.0,medium_vegetation
5696,Manhattan,1929.0,1929.0,4020.178216023016,,557.0,medium_vegetation
5697,Manhattan,1362.0,1362.0,4634.013446588408,,557.0,medium_vegetation
5698,Manhattan,710.0,710.0,4598.272572392557,,557.0,medium_vegetation
5699,Manhattan,620.0,620.0,4611.475006471271,,557.0,medium_vegetation
5700,Manhattan,258.0,258.0,4569.850759800509,,557.0,medium_vegetation
5701,Manhattan,1998.0,1998.0,4724.88196765335,,557.0,medium_vegetation
5702,Manhattan,1148.0,1148.0,4495.291240744793,,557.0,medium_vegetation
5703,Manhattan,2071.0,2071.0,5474.237383079934,,557.0,medium_vegetation
5704,Manhattan,739.0,739.0,5224.3955416063145,,557.0,medium_vegetation
5705,Manhattan,968.0,968.0,4215.591678631786,,557.0,medium_vegetation
5706,Manhattan,578.0,578.0,2341.8789737271345,,557.0,medium_vegetation
5707,Manhattan,9217.0,9217.0,84038.30444208637,,568.0,medium_vegetation
5708,Manhattan,688.0,688.0,2099.031065438174,,570.0,medium_vegetation
5709,Manhattan,133334.0,133334.0,565818.87500422,,572.0,medium_vegetation
5710,Manhattan,14104.0,14104.0,152970.33541486372,,573.0,medium_vegetation
5711,Manhattan,19557.0,19557.0,79363.14717448488,,574.0,medium_vegetation
5712,Manhattan,1290.0,1290.0,2414.78341982501,,575.0,medium_vegetation
5713,Manhattan,23981.0,23981.0,130554.53678169356,,576.0,medium_vegetation
5714,Manhattan,101284.0,101284.0,495881.5234507137,,588.0,medium_vegetation
5715,Manhattan,0.0,0.0,83.08706845183352,,588.0,medium_vegetation
5716,Manhattan,4361.0,4361.0,23950.831741368103,,588.0,medium_vegetation
5717,Manhattan,7244.0,7244.0,18981.12835542888,,588.0,medium_vegetation
5718,Manhattan,7277.0,7277.0,25919.48258861128,,588.0,medium_vegetation
5719,Manhattan,5389.0,5389.0,29295.593106643853,,588.0,medium_vegetation
5720,Manhattan,6784.0,6784.0,17353.60676833718,,588.0,medium_vegetation
5721,Manhattan,5872.0,5872.0,34619.58009515495,,588.0,medium_vegetation
5722,Manhattan,292764.0,292764.0,1537187.6238840572,,588.0,medium_vegetation
5723,Manhattan,2521.0,2521.0,23091.78804173797,,588.0,medium_vegetation
5724,Manhattan,4836.0,4836.0,32786.63642525677,,588.0,medium_vegetation
5725,Manhattan,277067.0,277067.0,3360142.761061194,,588.0,medium_vegetation
5726,Manhattan,6395.0,6395.0,37572.796503186815,,588.0,medium_vegetation
5727,Manhattan,1896.0,1896.0,9915.948606552827,,588.0,medium_vegetation
5728,Manhattan,2371.0,2371.0,27820.86347933609,,588.0,medium_vegetation
5729,Manhattan,8523.0,8523.0,38963.65401638372,,588.0,medium_vegetation
5730,Manhattan,38979.0,38979.0,214082.82438429096,,588.0,medium_vegetation
5731,Manhattan,20784.0,20784.0,297920.6898658963,,588.0,medium_vegetation
5732,Manhattan,8616.0,8616.0,29165.34106734887,,588.0,medium_vegetation
5733,Manhattan,8945.0,8945.0,27736.832269014736,,588.0,medium_vegetation
5734,Manhattan,528829.0,528829.0,3784566.009821918,,588.0,medium_vegetation
5735,Manhattan,44313.0,44313.0,310778.599427271,,588.0,medium_vegetation
5736,Manhattan,32178.0,32178.0,128073.51095280048,,588.0,medium_vegetation
5737,Manhattan,14416.0,14416.0,99995.63175584964,,588.0,medium_vegetation
5738,Manhattan,397.0,397.0,1525.0840249096216,,593.0,medium_vegetation
5739,Manhattan,196.0,196.0,2262.104743129819,,594.0,medium_vegetation
5740,Manhattan,4351.0,4351.0,19044.86374031774,,605.0,medium_vegetation
5741,Manhattan,466.0,466.0,2378.1548168386576,,606.0,medium_vegetation
5742,Manhattan,2133.0,2133.0,5346.966530999614,,607.0,medium_vegetation
5743,Manhattan,864.0,864.0,2072.416736247851,,608.0,medium_vegetation
5744,Manhattan,530.0,530.0,2537.270799094629,,609.0,medium_vegetation
5745,Manhattan,935.0,935.0,2209.442617317692,,610.0,medium_vegetation
5746,Manhattan,58.0,58.0,16734.05391339367,,621.0,medium_vegetation
5747,Manhattan,453.0,453.0,24543.34372567176,,622.0,medium_vegetation
5748,Manhattan,3232.0,3232.0,21216.502117112672,,623.0,medium_vegetation
5749,Manhattan,422.0,422.0,1879.4342382932657,,624.0,medium_vegetation
5750,Manhattan,7167.0,7167.0,42836.9569313469,,625.0,medium_vegetation
5751,Manhattan,3337.0,3337.0,36859.60398786491,,626.0,medium_vegetation
5752,Manhattan,4325.0,4325.0,31440.52007683627,,627.0,medium_vegetation
5753,Manhattan,7202.0,7202.0,23490.0494226689,,659.0,medium_vegetation
5754,Manhattan,290.0,290.0,1107.747412395988,,662.0,medium_vegetation
5755,Manhattan,1140.0,1140.0,15428.395259571183,,663.0,medium_vegetation
5756,Manhattan,9065.0,9065.0,31592.25453379064,,665.0,medium_vegetation
5757,Manhattan,2430.0,2430.0,18310.589432336605,,669.0,medium_vegetation
5758,Manhattan,196.0,196.0,3344.627993067309,,673.0,medium_vegetation
5759,Manhattan,7722.0,7722.0,15459.02908182744,,678.0,medium_vegetation
5760,Manhattan,837.0,837.0,1463.2897231791992,,683.0,medium_vegetation
5761,Manhattan,21253.0,21253.0,185764.00020536967,,691.0,medium_vegetation
5762,Manhattan,1333.0,1333.0,9901.362029560943,,702.0,medium_vegetation
5763,Manhattan,509.0,509.0,5325.089119634412,,706.0,medium_vegetation
5764,Manhattan,1207.0,1207.0,5361.560104140229,,719.0,medium_vegetation
5765,Manhattan,5223.0,5223.0,15712.67173189389,,724.0,medium_vegetation
5766,Manhattan,376756.0,376756.0,1326745.7584548115,,731.0,medium_vegetation
5767,Manhattan,458.0,458.0,2763.791580017209,,760.0,medium_vegetation
5768,Manhattan,757.0,757.0,5009.876429405639,,765.0,medium_vegetation
5769,Manhattan,350.0,350.0,2779.945300522304,,793.0,medium_vegetation
5770,Manhattan,115197.0,115197.0,608429.8041955034,,798.0,medium_vegetation
5771,Manhattan,2341.0,2341.0,5333.053084301742,,819.0,medium_vegetation
5772,Manhattan,3407.0,3407.0,4767.308069827875,,820.0,medium_vegetation
5773,Manhattan,2657.0,2657.0,7660.73092413909,,822.0,medium_vegetation
5774,Manhattan,4477.0,4477.0,17452.50486846799,,824.0,medium_vegetation
5775,Manhattan,2251.0,2251.0,7452.668498309938,,825.0,medium_vegetation
5776,Manhattan,409.0,409.0,10534.060081553223,,830.0,medium_vegetation
5777,Manhattan,1408.0,1408.0,21220.656847580925,,845.0,medium_vegetation
5778,Manhattan,3905.0,3905.0,22210.86894884415,,845.0,medium_vegetation
5779,Manhattan,159824.0,159824.0,1963809.454574741,,848.0,medium_vegetation
5780,Manhattan,736.0,736.0,10655.59765478694,,851.0,medium_vegetation
5781,Manhattan,434.0,434.0,2301.515796639638,,852.0,medium_vegetation
5782,Manhattan,703.0,703.0,2403.153773163671,,853.0,medium_vegetation
5783,Manhattan,1310.0,1310.0,2649.1049995465537,,854.0,medium_vegetation
5784,Manhattan,2140.0,2140.0,8066.112007027738,,855.0,medium_vegetation
5785,Manhattan,205.0,205.0,7390.377707534209,,856.0,medium_vegetation
5786,Manhattan,2058.0,2058.0,19186.413616795027,,861.0,medium_vegetation
5787,Manhattan,1269.0,1269.0,3827.28450225302,,870.0,medium_vegetation
5788,Manhattan,769.0,769.0,2895.9261088277485,,871.0,medium_vegetation
5789,Manhattan,1604.0,1604.0,5256.332061570809,,872.0,medium_vegetation
5790,Manhattan,11009.0,11009.0,29210.67519978496,,873.0,medium_vegetation
5791,Manhattan,2243.0,2243.0,8120.634752333543,,882.0,medium_vegetation
5792,Manhattan,59574.0,59574.0,374295.4729024441,,884.0,medium_vegetation
5793,Manhattan,475.0,475.0,1736.7409495015995,,885.0,medium_vegetation
5794,Manhattan,17319.0,17319.0,77197.71573614157,,888.0,medium_vegetation
5795,Manhattan,6754.0,6754.0,35136.66810126233,,903.0,medium_vegetation
5796,Manhattan,364.0,364.0,8511.272732310661,,904.0,medium_vegetation
5797,Manhattan,0.0,0.0,0.375866019221837,,904.0,medium_vegetation
5798,Manhattan,1409.0,1409.0,3443.318567050137,,909.0,medium_vegetation
5799,Manhattan,417.0,417.0,1588.4486543268806,,910.0,medium_vegetation
5800,Manhattan,18120.0,18120.0,68865.29127871021,,913.0,medium_vegetation
5801,Manhattan,776.0,776.0,2683.5621526422697,,919.0,medium_vegetation
5802,Manhattan,2962.0,2962.0,6117.767281991693,,920.0,medium_vegetation
5803,Manhattan,2372.0,2372.0,4340.2818648116245,,921.0,medium_vegetation
5804,Manhattan,617.0,617.0,1188.257499981196,,922.0,medium_vegetation
5805,Manhattan,829.0,829.0,3557.925967643601,,923.0,medium_vegetation
5806,Manhattan,360.0,360.0,1890.2296353731992,,924.0,medium_vegetation
5807,Manhattan,737.0,737.0,4738.52257332812,,925.0,medium_vegetation
5808,Manhattan,1457.0,1457.0,3813.3659404258087,,926.0,medium_vegetation
5809,Manhattan,7661.0,7661.0,11633.624068885354,,927.0,medium_vegetation
5810,Manhattan,886.0,886.0,3007.702298789185,,928.0,medium_vegetation
5811,Manhattan,9221.0,9221.0,58677.71646399749,,941.0,medium_vegetation
5812,Manhattan,6025.0,6025.0,43418.82498502088,,942.0,medium_vegetation
5813,Manhattan,3638.0,3638.0,65941.72272880525,,944.0,medium_vegetation
5814,Manhattan,4754.0,4754.0,15597.615238235794,,944.0,medium_vegetation
5815,Manhattan,8522.0,8522.0,41394.471145356525,,946.0,medium_vegetation
5816,Manhattan,3397.0,3397.0,7813.903356823627,,950.0,medium_vegetation
5817,Manhattan,6917.0,6917.0,40334.06224450704,,952.0,medium_vegetation
5818,Manhattan,2345.0,2345.0,36256.54879095577,,961.0,medium_vegetation
5819,Manhattan,49488.0,49488.0,768562.4734354715,,1019.0,medium_vegetation
5820,Manhattan,996.0,996.0,4920.238126273858,,1029.0,medium_vegetation
5821,Manhattan,0.0,0.0,3239.166978648337,,1033.0,medium_vegetation
5822,Manhattan,7560.0,7560.0,26264.26010517884,,1034.0,medium_vegetation
5823,Manhattan,3110.0,3110.0,6001.811532742498,,1035.0,medium_vegetation
5824,Manhattan,16989.0,16989.0,64382.8306716661,,1036.0,medium_vegetation
5825,Manhattan,7110.0,7110.0,20768.516266467734,,1039.0,medium_vegetation
5826,Manhattan,3995.0,3995.0,24893.490647154627,,1040.0,medium_vegetation
5827,Manhattan,7081.0,7081.0,58707.279551060834,,1041.0,medium_vegetation
5828,Manhattan,146.0,146.0,853.9771472261738,,1048.0,medium_vegetation
5829,Manhattan,3011.0,3011.0,10873.78096585784,,1049.0,medium_vegetation
5830,Manhattan,1021.0,1021.0,5065.415573317718,,1050.0,medium_vegetation
5831,Manhattan,352.0,352.0,1193.4834303143707,,1051.0,medium_vegetation
5832,Manhattan,20194.0,20194.0,168219.2722011335,,1053.0,medium_vegetation
5833,Manhattan,2434.0,2434.0,27785.59672980157,,1054.0,medium_vegetation
5834,Manhattan,287.0,287.0,3936.575005682904,,1055.0,medium_vegetation
5835,Manhattan,1957.0,1957.0,4962.394650366642,,1056.0,medium_vegetation
5836,Manhattan,713.0,713.0,2944.668645658724,,1057.0,medium_vegetation
5837,Manhattan,2883.0,2883.0,32142.698321598527,,1061.0,medium_vegetation
5838,Manhattan,7525.0,7525.0,100150.72611004097,,1065.0,medium_vegetation
5839,Manhattan,4104.0,4104.0,8354.596516729407,,1075.0,medium_vegetation
5840,Manhattan,4795.0,4795.0,23710.62322865751,,1078.0,medium_vegetation
5841,Manhattan,1093.0,1093.0,6423.283447540887,,1080.0,medium_vegetation
5842,Manhattan,1303.0,1303.0,6857.585168780619,,1084.0,medium_vegetation
5843,Manhattan,1138.0,1138.0,5726.9744326891805,,1085.0,medium_vegetation
5844,Manhattan,6522.0,6522.0,33196.034960196695,,1086.0,medium_vegetation
5845,Manhattan,29288.0,29288.0,289196.39200714417,,1095.0,medium_vegetation
5846,Manhattan,3704.0,3704.0,36270.431034664645,,1096.0,medium_vegetation
5847,Manhattan,1735.0,1735.0,35543.27359405285,,1097.0,medium_vegetation
5848,Manhattan,4967.0,4967.0,17239.560753857244,,1105.0,medium_vegetation
5849,Manhattan,2626.0,2626.0,10892.9792752939,,1106.0,medium_vegetation
5850,Manhattan,3878.0,3878.0,7723.408780145124,,1107.0,medium_vegetation
5851,Manhattan,7363.0,7363.0,26593.755951364485,,1110.0,medium_vegetation
5852,Manhattan,2461.0,2461.0,18061.973067672017,,1111.0,medium_vegetation
5853,Manhattan,0.0,0.0,18098.851736169483,,1113.0,medium_vegetation
5854,Manhattan,7382.0,7382.0,37455.53847854452,,1119.0,medium_vegetation
5855,Manhattan,245.0,245.0,1861.1475715355311,,1121.0,medium_vegetation
5856,Manhattan,1826.0,1826.0,30439.371899511425,,1123.0,medium_vegetation
5857,Manhattan,1774.0,1774.0,24188.9327272722,,1129.0,medium_vegetation
5858,Manhattan,1634.0,1634.0,38437.17609008096,,1130.0,medium_vegetation
5859,Manhattan,856.0,856.0,2222.341146382148,,1137.0,medium_vegetation
5860,Manhattan,1212.0,1212.0,10342.907523458263,,1145.0,medium_vegetation
5861,Manhattan,211.0,211.0,4357.246717884364,,1154.0,medium_vegetation
5862,Manhattan,10763.0,10763.0,36077.55342981973,,1155.0,medium_vegetation
5863,Manhattan,1262.0,1262.0,3221.1152671970985,,1156.0,medium_vegetation
5864,Manhattan,995.0,995.0,55203.798022069415,,1158.0,medium_vegetation
5865,Manhattan,6754.0,6754.0,678041.3598213214,,1159.0,medium_vegetation
5866,Manhattan,0.0,0.0,3706.989874764479,,1159.0,medium_vegetation
5867,Manhattan,5340.0,5340.0,30936.326039462056,,1159.0,medium_vegetation
5868,Manhattan,30639.0,30639.0,192216.80644274264,,1159.0,medium_vegetation
5869,Manhattan,230.0,230.0,1926.2040805612064,,1159.0,medium_vegetation
5870,Manhattan,51.0,51.0,2652.4809306747884,,1159.0,medium_vegetation
5871,Manhattan,3773.0,3773.0,14209.484816231296,,1159.0,medium_vegetation
5872,Manhattan,6543.0,6543.0,41424.61817029674,,1159.0,medium_vegetation
5873,Manhattan,12342.0,12342.0,55406.883197078736,,1159.0,medium_vegetation
5874,Manhattan,56.0,56.0,6241.429921496048,,1159.0,medium_vegetation
5875,Manhattan,0.0,0.0,2324.426270776592,,1159.0,medium_vegetation
5876,Manhattan,1426.0,1426.0,12649.086276952416,,1159.0,medium_vegetation
5877,Manhattan,10063.0,10063.0,48142.62210071184,,1159.0,medium_vegetation
5878,Manhattan,0.0,0.0,2294.9724001227632,,1159.0,medium_vegetation
5879,Manhattan,853.0,853.0,22325.38006725183,,1159.0,medium_vegetation
5880,Manhattan,0.0,0.0,913.3356500232728,,1159.0,medium_vegetation
5881,Manhattan,1966.0,1966.0,16776.800142641045,,1159.0,medium_vegetation
5882,Manhattan,6929.0,6929.0,61144.76174444098,,1159.0,medium_vegetation
5883,Manhattan,4903.0,4903.0,35872.03691232551,,1159.0,medium_vegetation
5884,Manhattan,97642.0,97642.0,400904.582747976,,1159.0,medium_vegetation
5885,Manhattan,223168.0,223168.0,731393.7276856534,,1159.0,medium_vegetation
5886,Manhattan,573614.0,573614.0,3742206.268577831,,1159.0,medium_vegetation
5887,Manhattan,137875.0,137875.0,757529.6679831067,,1159.0,medium_vegetation
5888,Manhattan,15173.0,15173.0,50707.90539405155,,1159.0,medium_vegetation
5889,Manhattan,27912.0,27912.0,94543.53147795,,1159.0,medium_vegetation
5890,Manhattan,14670.0,14670.0,418962.6221795754,,1160.0,medium_vegetation
5891,Manhattan,0.0,0.0,12614.203430331949,,1166.0,medium_vegetation
5892,Manhattan,1329.0,1329.0,16080.570798090635,,1167.0,medium_vegetation
5893,Manhattan,44014.0,44014.0,108945.61052847344,,1167.0,medium_vegetation
5894,Manhattan,770826.0,770826.0,2859676.889713916,,1167.0,medium_vegetation
5895,Manhattan,98782.0,98782.0,288749.68733279273,,1167.0,medium_vegetation
5896,Manhattan,596538.0,596538.0,2288227.505209866,,1167.0,medium_vegetation
5897,Manhattan,18.0,18.0,13531.228127671478,,1174.0,medium_vegetation
5898,Manhattan,1138.0,1138.0,27155.43856597654,,1179.0,medium_vegetation
5899,Manhattan,959.0,959.0,3498.568274310539,,1180.0,medium_vegetation
5900,Manhattan,23935.0,23935.0,106649.38240830728,,1201.0,medium_vegetation
5901,Manhattan,513.0,513.0,4213.292010814457,,1213.0,medium_vegetation
5902,Manhattan,919.0,919.0,2755.0501743427567,,1216.0,medium_vegetation
5903,Manhattan,1342.0,1342.0,4179.172308049834,,1217.0,medium_vegetation
5904,Manhattan,987.0,987.0,1986.8095435498967,,1218.0,medium_vegetation
5905,Manhattan,563.0,563.0,8437.795806916602,,1224.0,medium_vegetation
5906,Manhattan,154.0,154.0,1438.3253691263535,,1228.0,medium_vegetation
5907,Manhattan,5802.0,5802.0,23767.54001606888,,1230.0,medium_vegetation
5908,Manhattan,725.0,725.0,2364.4687795873224,,1243.0,medium_vegetation
5909,Manhattan,414.0,414.0,1279.567556288969,,1246.0,medium_vegetation
5910,Manhattan,107.0,107.0,1211.8488626618864,,1246.0,medium_vegetation
5911,Manhattan,355.0,355.0,2367.885030293774,,1252.0,medium_vegetation
5912,Manhattan,1033.0,1033.0,2761.492199530009,,1253.0,medium_vegetation
5913,Manhattan,4.0,4.0,280677.6675191936,,1264.0,medium_vegetation
5914,Manhattan,4515.0,4515.0,15852.926583846973,,1275.0,medium_vegetation
5915,Manhattan,4841.0,4841.0,63375.07493946568,,1281.0,medium_vegetation
5916,Manhattan,5123.0,5123.0,30362.07648063552,,1283.0,medium_vegetation
5917,Manhattan,1463.0,1463.0,19263.365012126866,,1286.0,medium_vegetation
5918,Manhattan,0.0,0.0,9428.265095029554,,1291.0,medium_vegetation
5919,Manhattan,7.0,7.0,871.6727922640324,,1296.0,medium_vegetation
5920,Manhattan,87279.0,87279.0,459504.0416514763,,1297.0,medium_vegetation
5921,Manhattan,1298.0,1298.0,7832.015943780079,,1309.0,medium_vegetation
5922,Manhattan,3382.0,3382.0,47824.39688631665,,1317.0,medium_vegetation
5923,Manhattan,732.0,732.0,249813.52858968647,,1321.0,medium_vegetation
5924,Manhattan,6478.0,6478.0,21190.40043657928,,1336.0,medium_vegetation
5925,Manhattan,1598.0,1598.0,20980.524554164887,,1336.0,medium_vegetation
5926,Manhattan,1678.0,1678.0,17955.005624476267,,1336.0,medium_vegetation
5927,Manhattan,885.0,885.0,7427.443725485853,,1336.0,medium_vegetation
5928,Manhattan,3877.0,3877.0,20601.167087676564,,1336.0,medium_vegetation
5929,Manhattan,861.0,861.0,7529.711034845161,,1336.0,medium_vegetation
5930,Manhattan,7908.0,7908.0,47287.94649009829,,1337.0,medium_vegetation
5931,Manhattan,21189.0,21189.0,254572.4197332352,,1338.0,medium_vegetation
5932,Manhattan,3222.0,3222.0,15828.636970051028,,1340.0,medium_vegetation
5933,Manhattan,14589.0,14589.0,71452.83893795699,,1342.0,medium_vegetation
5934,Manhattan,0.0,0.0,2777.331721094632,,1343.0,medium_vegetation
5935,Manhattan,2831.0,2831.0,14053.466392800934,,1343.0,medium_vegetation
5936,Manhattan,12211.0,12211.0,52986.435177728825,,1343.0,medium_vegetation
5937,Manhattan,92269.0,92269.0,875920.6123659455,,1343.0,medium_vegetation
5938,Manhattan,13849.0,13849.0,177685.4022413533,,1349.0,medium_vegetation
5939,Manhattan,196.0,196.0,3599.0103446219505,,1354.0,medium_vegetation
5940,Manhattan,305.0,305.0,4072.496102500958,,1355.0,medium_vegetation
